"2510","2010-2011",96.9,94.2
"2520","2010-2011",97.3,94.2
"2540","2010-2011",96.5,94.2
"2580","2010-2011",96.6,94.2
"2590","2010-2011",95.5,94.2
"2620","2010-2011",94.2,94.2
"2630","2010-2011",94.2,94.2
"2640","2010-2011",96.2,94.2
"2650","2010-2011",97.3,94.2
"2670","2010-2011",96.5,94.2
"2690","2010-2011",94.6,94.2
"2720","2010-2011",96.8,94.2
"2730","2010-2011",94.6,94.2
"4020","2010-2011",93.4,94.2
"4030","2010-2011",94.9,94.2
"4060","2010-2011",95.2,94.2
"4100","2010-2011",93.9,94.2
"4140","2010-2011",93.7,94.2
"4150","2010-2011",94.8,94.2
"4220","2010-2011",95,94.2
"4240","2010-2011",93.8,94.2
"4270","2010-2011",98.2,94.2
"4280","2010-2011",96.3,94.2
"4300","2010-2011",95.5,94.2
"4310","2010-2011",95,94.2
"4320","2010-2011",96.5,94.2
"4330","2010-2011",95,94.2
"4370","2010-2011",93.8,94.2
"4380","2010-2011",93.9,94.2
"4390","2010-2011",92,94.2
"4400","2010-2011",95.3,94.2
"4430","2010-2011",92,94.2
"4440","2010-2011",96.6,94.2
"4450","2010-2011",94.6,94.2
"4460","2010-2011",95.7,94.2
"4470","2010-2011",95.5,94.2
"4480","2010-2011",94.6,94.2
"4530","2010-2011",95.9,94.2
"4560","2010-2011",91.2,94.2
"4570","2010-2011",94.6,94.2
"5020","2010-2011",93,94.2
"5050","2010-2011",95.9,94.2
"5060","2010-2011",94.7,94.2
"5070","2010-2011",94,94.2
"5080","2010-2011",95.6,94.2
"5090","2010-2011",96.3,94.2
"5110","2010-2011",91.9,94.2
"5150","2010-2011",96.7,94.2
"5170","2010-2011",96.6,94.2
"5200","2010-2011",97.4,94.2
"5210","2010-2011",95.5,94.2
"5230","2010-2011",95.7,94.2
"5240","2010-2011",94.1,94.2
"5250","2010-2011",93,94.2
"5260","2010-2011",92.9,94.2
"5280","2010-2011",92.3,94.2
"5290","2010-2011",93.5,94.2
"5300","2010-2011",93.5,94.2
"5320","2010-2011",97.2,94.2
"5330","2010-2011",94.6,94.2
"5340","2010-2011",95.1,94.2
"5350","2010-2011",95.8,94.2
"5370","2010-2011",96,94.2
"5390","2010-2011",96.5,94.2
"5400","2010-2011",95.8,94.2
"5410","2010-2011",96.3,94.2
"5420","2010-2011",97.7,94.2
"5430","2010-2011",96.8,94.2
"5440","2010-2011",94.7,94.2
"5450","2010-2011",93.1,94.2
"5470","2010-2011",93.3,94.2
"5480","2010-2011",94.4,94.2
"5490","2010-2011",94.6,94.2
"5500","2010-2011",92.6,94.2
"5510","2010-2011",96,94.2
"5520","2010-2011",93.3,94.2
"5530","2010-2011",92.3,94.2
"5550","2010-2011",95,94.2
"5560","2010-2011",95.4,94.2
"5590","2010-2011",92.8,94.2
"5600","2010-2011",97,94.2
"5650","2010-2011",93.9,94.2
"5680","2010-2011",94.8,94.2
"6010","2010-2011",97.6,94.2
"6020","2010-2011",92.1,94.2
"6030","2010-2011",94.1,94.2
"6040","2010-2011",94.5,94.2
"6050","2010-2011",94.8,94.2
"6060","2010-2011",91.6,94.2
"6070","2010-2011",88.5,94.2
"6090","2010-2011",96.5,94.2
"6100","2010-2011",97.3,94.2
"6110","2010-2011",91,94.2
"6200","2010-2011",97.3,94.2
"6210","2010-2011",97.5,94.2
"6320","2011-2012",95.3,93.6
"6330","2011-2012",92.7,93.6
"6340","2011-2012",93.9,93.6
"6350","2011-2012",94.7,93.6
"6380","2011-2012",90.3,93.6
"6390","2011-2012",96.3,93.6
"6400","2011-2012",93.8,93.6
"6410","2011-2012",93.5,93.6
"6430","2011-2012",93.7,93.6
"6440","2011-2012",93.6,93.6
"6450","2011-2012",93.2,93.6
"6460","2011-2012",91.2,93.6
"6470","2011-2012",94.9,93.6
"6480","2011-2012",94.1,93.6
"6540","2011-2012",90.5,93.6
"7010","2011-2012",92.7,93.6
"7100","2011-2012",96.2,93.6
"7110","2011-2012",91.5,93.6
"7120","2011-2012",93,93.6
"7130","2011-2012",93.7,93.6
"7150","2011-2012",94.2,93.6
"7200","2011-2012",93.5,93.6
"7220","2011-2012",90.1,93.6
"7260","2011-2012",94.5,93.6
"7270","2011-2012",95.3,93.6
"7280","2011-2012",91.1,93.6
"7290","2011-2012",93.3,93.6
"7300","2011-2012",91.7,93.6
"7310","2011-2012",90,93.6
"7320","2011-2012",91.8,93.6
"7330","2011-2012",95,93.6
"7350","2011-2012",95,93.6
"7360","2011-2012",87.1,93.6
"7370","2011-2012",95.4,93.6
"7380","2011-2012",89.9,93.6
"7390","2011-2012",94,93.6
"7400","2011-2012",94.1,93.6
"7430","2011-2012",94,93.6
"7440","2011-2012",94,93.6
"7460","2011-2012",92.9,93.6
"7470","2011-2012",91.4,93.6
"7490","2011-2012",93.7,93.6
"7500","2011-2012",91.3,93.6
"7510","2011-2012",93.7,93.6
"7530","2011-2012",95,93.6
"7730","2011-2012",91.5,93.6
"8010","2011-2012",92.9,93.6
"8020","2011-2012",93.8,93.6
"8030","2011-2012",94.7,93.6
"8040","2011-2012",96.1,93.6
"8090","2011-2012",94.1,93.6
"8120","2011-2012",93.5,93.6
"8140","2011-2012",91.7,93.6
"8160","2011-2012",95.7,93.6
"8180","2011-2012",96.1,93.6
"8200","2011-2012",93.5,93.6
"8210","2011-2012",95.4,93.6
"8230","2011-2012",93.1,93.6
"8240","2011-2012",89.8,93.6
"8250","2011-2012",92,93.6
"8260","2011-2012",91.3,93.6
"8270","2011-2012",88.8,93.6
"8300","2011-2012",94.9,93.6
"8310","2011-2012",93.7,93.6
"8320","2011-2012",91,93.6
"8340","2011-2012",95.5,93.6
"8350","2011-2012",94.5,93.6
"8360","2011-2012",95.1,93.6
"8370","2011-2012",94.8,93.6
"8380","2011-2012",96.2,93.6
"8390","2011-2012",92.8,93.6
"8400","2011-2012",92.8,93.6
"8410","2011-2012",95.4,93.6
"8420","2011-2012",91.1,93.6
"8430","2011-2012",96.6,93.6
"8440","2011-2012",93,93.6
