SCHOOL_CODE,SCHOOL_YEAR,AFRICAN_AMERICAN,WHITE,ASIAN,LATINO,OTHER,PACIFIC_ISLANDER,AMERICAN_INDIAN,SCH_LOW_INCOME_FAMILY
"6350","2011-2012",96.3,1,0,1.4,1.2,0,0,"83.7"
"6350","2012-2013",96.5,0.6,0,0.6,2.3,0,0,"83.0"
"6380","2008-2009",38,54.3,2,1.8,3.9,0,0,"48.2"
"6380","2009-2010",38.8,52.6,1.7,3.1,3.7,0,0,"48.5"
"6380","2010-2011",35.9,54.6,2,3.4,4.1,0,0,"51.9"
"6380","2011-2012",36.7,52.5,2.1,4.3,4.5,0,0,"58.3"
"6380","2012-2013",36.3,52.1,1.2,4.9,5.4,0,0,"59.4"
"6390","2008-2009",97.2,0.4,0,2,0.4,0,0,"87.7"
"6390","2009-2010",96.4,0.4,0,2.5,0.7,0,0,"93.5"
"6390","2010-2011",94.4,0.9,0,3.4,1.3,0,0,"94.1"
"6390","2011-2012",94.4,1.2,0,3.2,1.2,0,0,"93.8"
"6390","2012-2013",92.7,0.8,0,3.2,2.1,0.2,1,"90.2"
"6400","2008-2009",67.4,14.4,2.8,14.9,0.6,0,0,"75.9"
"6400","2009-2010",63.8,13,2.7,14.6,5.9,0,0,"83.1"
"6400","2010-2011",58.7,13.4,2.8,15.1,10.1,0,0,"83.4"
"6400","2011-2012",54.7,14.5,2.9,15.1,12.8,0,0,"84.4"
"6400","2012-2013",50.6,12.5,3.4,14.2,18.8,0,0.6,"88.7"
"6410","2008-2009",47.7,45.1,1,4.1,2.1,0,0,"59"
"6410","2009-2010",45.1,45.1,1.2,4.1,4.6,0,0,"57.6"
"6410","2010-2011",40.8,46.2,1.9,4.4,6.8,0,0,"61.3"
"6410","2011-2012",43,45.2,1.4,2.7,7.6,0,0,"61.4"
"6410","2012-2013",39.3,47.9,1,3.1,8.8,0,0,"73.5"
"6430","2008-2009",99,0,0,0.5,0.5,0,0,"89.4"
"6430","2009-2010",97.9,0.2,0.2,0.5,1.2,0,0,"94.5"
"6430","2010-2011",95.8,0.3,0.3,1.6,2.1,0,0,"94.2"
"6430","2011-2012",96.4,0.7,0,1.2,1.7,0,0,"94.9"
"6430","2012-2013",96.3,0.4,0,1.3,2,0,0,"94.4"
"6440","2008-2009",97,1.4,0,1.1,0.6,0,0,"73.7"
"6440","2009-2010",95.9,1.3,0.3,1.3,1.3,0,0,"61.2"
"6440","2010-2011",92.8,1.7,0.5,1,4.1,0,0,"75.3"
"6440","2011-2012",91.3,1.7,0,2.2,4.7,0,0,"75.2"
"6440","2012-2013",91.5,1.4,0,1.6,5.2,0,0.2,"82.9"
"6450","2008-2009",47.5,47.1,1.1,1.5,2.7,0,0,"51.5"
"6450","2009-2010",43.8,50.9,0.4,1.9,3,0,0,"51.3"
"6450","2010-2011",41.9,51,0.4,2.4,4.3,0,0,"60.8"
"6450","2011-2012",42,48.6,1.2,3.5,4.7,0,0,"58.7"
"6450","2012-2013",37.1,48.8,1.1,3.9,9.2,0,0,"72.9"
"6460","2008-2009",97.8,0.4,0,1.3,0.4,0,0,"50.9"
"6460","2009-2010",95.7,1.9,0,1.9,0.5,0,0,"50.8"
"6460","2010-2011",93,3.7,0,2.8,0.5,0,0,"58"
"6460","2011-2012",91.5,2.2,1.3,2.7,2.2,0,0,"59.3"
"6460","2012-2013",91.7,1.7,2.5,3.3,0.8,0,0,"62.1"
"6470","2008-2009",96.4,0.7,0.2,1.7,1,0,0,"86.8"
"6470","2009-2010",96.1,0.4,0.3,0.9,2.2,0,0,"89.7"
"6470","2010-2011",95,0.8,0.4,1.1,2.7,0,0,"89.6"
"6470","2011-2012",92.8,1.4,0.3,1.8,3.6,0,0,"90.4"
"6470","2012-2013",90.7,1.4,0.4,2,5.1,0,0.4,"94.0"
"6480","2008-2009",92.9,2.1,0,4.6,0.4,0,0,"60.5"
"6480","2009-2010",93.3,1.3,0,5,0.4,0,0,"60"
"6480","2010-2011",94.3,2,0,3.3,0.4,0,0,"60.4"
"6480","2011-2012",93.8,2.4,0.5,2.4,1,0,0,"60.2"
"6480","2012-2013",90,5.9,1.5,1.1,1.5,0,0,"73.9"
"6540","2008-2009",99.3,0,0,0.3,0.3,0,0,"51.1"
"6540","2009-2010",97.3,1,0,1,0.7,0,0,"51.2"
"6540","2010-2011",95.6,1.5,0.4,1.8,0.7,0,0,"59.5"
"6540","2011-2012",93.6,2.1,0,3.5,0.7,0,0,"61.4"
"6540","2012-2013",94.1,0.9,0.3,3.1,1.6,0,0,"74.7"
"7010","2008-2009",61.6,10.4,1.5,25.5,1,0,0,"82.9"
"7010","2009-2010",62,8.1,1.6,27.1,1.3,0,0,"82.9"
"7010","2010-2011",58.2,8.3,1.5,30.7,1.2,0,0,"84.2"
"7010","2011-2012",56.8,8.2,1.2,32.4,1.3,0,0,"85.2"
"7010","2012-2013",54.2,8.3,1.5,34.2,1.7,0.1,0.1,"89.8"
"7100","2008-2009",87,1,4.3,6.1,1.6,0,0,"84.8"
"7100","2009-2010",88.1,0.9,3.7,5.1,2.2,0,0,"88.5"
"7100","2010-2011",89.6,0.4,2.2,6.4,1.3,0,0,"89.2"
"7100","2011-2012",90.5,0.7,1.1,5,2.7,0,0,"89.4"
"7100","2012-2013",85.7,0.5,1.7,8.4,3.5,0,0.2,"94.4"
"7110","2008-2009",58,14.3,1,24.9,1.8,0,0,"85.3"
"7110","2009-2010",58.1,14.8,1.1,23.7,2.5,0,0,"89.6"
"7110","2010-2011",56.1,13.4,1,27,2.6,0,0,"90.2"
"7110","2011-2012",54.9,12.6,0.4,29.2,2.9,0,0,"93.6"
"7110","2012-2013",51.2,16.8,0.7,29,2.4,0,0,"94.8"
"7120","2008-2009",69.4,2.7,10.1,17.4,0.4,0,0,"72.8"
"7120","2009-2010",70.5,2.1,9,17.7,0.8,0,0,"73.2"
"7120","2010-2011",67.3,2.3,9.6,19.3,1.5,0,0,"73.9"
"7120","2011-2012",64.2,2.5,10.2,21.4,1.7,0,0,"75.5"
"7120","2012-2013",64.6,2.8,9.1,22,1.4,0,0.1,"83.3"
"7130","2008-2009",96.6,0.7,0.2,2,0.5,0,0,"75.2"
"7130","2009-2010",98.2,0.5,0,1.1,0.2,0,0,"75.4"
"7130","2010-2011",97.1,0.9,0,1.4,0.5,0,0,"76.4"
"7130","2011-2012",96.7,0.7,0,1.5,1.1,0,0,"84.5"
"7130","2012-2013",97,0.6,0,1.5,0.9,0,0,"85.0"
"7150","2008-2009",18.6,5.4,7.9,64.6,3.5,0,0,"84.5"
"7150","2009-2010",17,5.2,7.9,65.5,4.3,0,0,"84"
"7150","2010-2011",18.6,4.3,8.5,62.5,6.2,0,0,"85.2"
"7150","2011-2012",16.5,3.7,8.1,64.3,7.4,0,0,"89.5"
"7150","2012-2013",14.8,4,9.3,64,7.9,0,0,"90.0"
"7200","2008-2009",25.4,2,6,59.5,7.2,0,0,"85.1"
"7200","2009-2010",26.2,1.9,7,58.4,6.4,0,0,"89.6"
"7200","2010-2011",23.5,3.5,6.7,58.7,7.5,0,0,"89.6"
"7200","2011-2012",23.1,3,6.6,60.2,7.2,0,0,"89.5"
"7200","2012-2013",22.9,3.2,5.3,59.7,8.7,0,0.1,"94.0"
"7220","2008-2009",59.5,5.5,6.7,24.6,3.7,0,0,"76"
"7220","2009-2010",59.7,5.2,6.4,24.4,4.2,0,0,"76.2"
"7220","2010-2011",60.9,5,5.6,22.8,5.6,0,0,"83.6"
"7220","2011-2012",58.2,5.2,5.6,25.4,5.6,0,0,"83.9"
"7220","2012-2013",56.8,5.4,5.8,25.5,6,0.1,0.4,"89.2"
"7260","2008-2009",94.8,1.2,0,2.1,1.9,0,0,"72.9"
"7260","2009-2010",94.6,1,0,1.7,2.7,0,0,"73.9"
"7260","2010-2011",95.4,1,0,0.7,2.9,0,0,"83.3"
"7260","2011-2012",96,0.9,0.3,0,2.9,0,0,"84.1"
"7260","2012-2013",93.5,1.5,0.3,1.2,3.3,0,0.3,"85.4"
"7270","2008-2009",79.6,1,9.7,8,1.6,0,0,"73.7"
"7270","2009-2010",78.6,0.8,10.2,8.6,1.7,0,0,"74.2"
"7270","2010-2011",76.2,0.6,11.8,9.3,2.2,0,0,"73.8"
"7270","2011-2012",73.7,1,11.4,10.4,3.6,0,0,"75.4"
"7270","2012-2013",69.8,0.7,11.4,12.5,5.6,0,0.1,"83.9"
"7280","2008-2009",67.1,3.8,3.8,20.9,4.4,0,0,"72.6"
"7280","2009-2010",65.8,3.7,4.2,20.5,5.9,0,0,"72.5"
"7280","2010-2011",60.8,3.7,4.6,24.3,6.6,0,0,"74.3"
"7280","2011-2012",61.5,3.3,4.6,23.3,7.2,0,0,"83.2"
"7280","2012-2013",60.8,2.7,5.2,23.6,7.7,0,0,"84.3"
"7290","2008-2009",62.2,3.6,0.5,31,2.7,0,0,"89"
"7290","2009-2010",54.9,7.2,0.2,33.9,3.7,0,0,"93.5"
"7290","2010-2011",54.7,5.8,0.4,34.5,4.5,0,0,"94.4"
"7290","2011-2012",53.2,6.9,0.7,33.6,5.6,0,0,"93.7"
"7290","2012-2013",49.4,6.4,0.2,36.6,6.6,0,0.7,"95.6"
"7300","2008-2009",26.8,4.5,3.5,62.8,2.4,0,0,"85.4"
"7300","2009-2010",25.8,5.2,4.5,60.8,3.7,0,0,"89.7"
"7300","2010-2011",24.7,5.4,4.1,61.1,4.7,0,0,"89.7"
"7300","2011-2012",25,4.8,4.1,61.7,4.4,0,0,"90.5"
"7300","2012-2013",24.4,3.7,3.8,61.3,6.7,0,0,"90.1"
"7310","2008-2009",29.2,4,7.9,54.8,4.1,0,0,"84"
"7310","2009-2010",28.6,2.3,6.2,58.7,4.2,0,0,"84.8"
"7310","2010-2011",25.4,1.8,6.3,60.8,5.7,0,0,"90.4"
"7310","2011-2012",24.6,1.9,5.1,62.1,6.3,0,0,"90.7"
"7310","2012-2013",22.7,1.6,7,63.5,5.1,0,0,"90.2"
"7320","2008-2009",96.9,0.7,0,1.7,0.7,0,0,"85"
"7320","2009-2010",95.7,0.3,0,1.6,2.3,0,0,"85.1"
"7320","2010-2011",94.8,0,0.3,1.3,3.6,0,0,"83.7"
"7320","2011-2012",91,0,0.7,2.8,5.5,0,0,"88.6"
"7320","2012-2013",90,0,0.4,1.8,7.5,0,0.4,"85.9"
"7330","2008-2009",31.6,39.4,3.5,20.3,5.2,0,0,"83.6"
"7330","2009-2010",32.6,35.6,3.5,21.8,6.6,0,0,"83.1"
"7330","2010-2011",32.8,33.9,4.3,22.3,6.7,0,0,"83"
"7330","2011-2012",31.6,31.9,4.6,25.2,6.7,0,0,"85.3"
"7330","2012-2013",34.1,26.5,3.6,26.4,9,0.1,0.2,"85.3"
"7350","2008-2009",66.3,2.1,15.7,12.9,3,0,0,"76.3"
"7350","2009-2010",60.5,1.4,19.3,14.4,4.4,0,0,"75.9"
"7350","2010-2011",60.6,1.3,19,14.1,5,0,0,"76"
"7350","2011-2012",59.3,1.7,18.7,13.9,6.4,0,0,"83.7"
"7350","2012-2013",57.1,1.8,18.5,15.2,7.4,0,0,"89.6"
"7360","2008-2009",60.3,9.4,0.2,27,3.1,0,0,"85.9"
"7360","2009-2010",55.8,8.7,0.3,30.3,4.9,0,0,"88.7"
"7360","2010-2011",57.2,8.4,0.3,27.1,7.1,0,0,"90.6"
"7360","2011-2012",54,8.1,0,30.1,7.8,0,0,"93.4"
"7360","2012-2013",54.9,7.3,0,30.1,7.5,0,0.3,"94.4"
"7370","2008-2009",67.4,2.3,15.3,14,1,0,0,"73.8"
"7370","2009-2010",68.2,2.2,14.2,13.7,1.6,0,0,"74.9"
"7370","2010-2011",69.4,2.4,13.2,13.1,1.9,0,0,"74.8"
"7370","2011-2012",68.7,1.1,14.5,13.5,2.2,0,0,"83.9"
"7370","2012-2013",67.9,1.7,15.3,12.8,2.1,0,0.2,"84.7"
"7380","2008-2009",38.4,0.8,0,59.9,0.8,0,0,"88"
"7380","2009-2010",34.4,0.8,0,62.7,2.1,0,0,"93.9"
"7380","2010-2011",33,0.4,0,63.3,3.3,0,0,"94.6"
"7380","2011-2012",34.9,0.6,0,61.1,3.3,0,0,"94.2"
"7380","2012-2013",33.1,0.7,0.2,60.3,5.5,0,0.2,"94.0"
"7390","2008-2009",61.4,0.8,6.3,30.4,1.2,0,0,"85.1"
"7390","2009-2010",63.2,0.9,6,28,1.9,0,0,"88.6"
"7390","2010-2011",58.9,0.8,7.8,30.8,1.7,0,0,"88.6"
"7390","2011-2012",60.4,0.9,8.1,28.2,2.4,0,0,"89.6"
"7390","2012-2013",59.5,1.1,8.5,27.1,3.9,0,0,"93.6"
"7400","2008-2009",50.4,1.4,17.3,28.3,2.6,0,0,"82.9"
"7400","2009-2010",52.3,1.3,14.9,27.5,4,0,0,"83"
"7400","2010-2011",52.5,1.5,15.2,26.5,4.3,0,0,"83.3"
"7400","2011-2012",51.1,1.4,15.9,26.5,5.1,0,0,"85.4"
"7400","2012-2013",48.7,1.3,15.8,28.6,5.5,0,0.1,"85.2"
"7430","2008-2009",42.6,23.3,1.3,26.4,6.4,0,0,"85.7"
"7430","2009-2010",39.8,22.5,1.2,30.4,6.1,0,0,"90.4"
"7430","2010-2011",43,20.1,1.3,27.2,8.5,0,0,"89.9"
"7430","2011-2012",41.3,18,1.4,29.7,9.7,0,0,"89.6"
"7430","2012-2013",45.7,15.4,1.2,26.3,10.8,0,0.6,"93.8"
"7440","2008-2009",20,0.8,0.5,78.4,0.3,0,0,"87.6"
"7440","2009-2010",20.1,0.2,0.4,77.9,1.5,0,0,"90.2"
"7440","2010-2011",19.1,0.3,0.2,78.8,1.5,0,0,"93.5"
"7440","2011-2012",19.1,0.4,1.2,76.1,3.2,0,0,"93.8"
"7440","2012-2013",18.3,0.9,0.7,76.3,3.8,0,0,"94.3"
"7460","2008-2009",53.5,12.6,6.3,25.8,1.9,0,0,"74.6"
"7460","2009-2010",52.5,12.3,6.6,25.5,3.1,0,0,"73.7"
"7460","2010-2011",51.1,9.6,6.9,28.7,3.7,0,0,"82.9"
"7460","2011-2012",54,7.7,5.6,28.3,4.3,0,0,"84.6"
"7460","2012-2013",54.6,8.1,4.6,28.7,4,0,0,"88.6"
"7470","2008-2009",1.1,91.2,0.7,5.2,1.8,0,0,"61.7"
"7470","2009-2010",1.2,91.7,0.9,4.2,1.9,0,0,"60.4"
"7470","2010-2011",0.9,89.1,1.6,5.6,2.9,0,0,"73.1"
"7470","2011-2012",1.2,89.3,2.1,3.6,3.8,0,0,"73.8"
"7470","2012-2013",1.3,87.2,2.3,4.8,4.5,0,0,"72.9"
"7490","2008-2009",97.8,0.9,0,0.7,0.7,0,0,"82.7"
"7490","2009-2010",97,0.7,0,0.9,1.4,0,0,"82.8"
"7490","2010-2011",96.7,0.5,0,0.5,2.4,0,0,"83.5"
"7490","2011-2012",94.4,0.2,0.2,0.5,4.6,0,0,"83.5"
"7490","2012-2013",91.7,0.8,0.3,0.8,6.5,0,0,"85.4"
"7500","2008-2009",29.5,3.8,7.6,56.8,2.4,0,0,"84.9"
"7500","2009-2010",27.6,4.1,7.4,58.4,2.5,0,0,"88.6"
"7500","2010-2011",26.1,3.7,8.1,58.2,4,0,0,"90.3"
"7500","2011-2012",25.3,2.5,7.7,60.1,4.5,0,0,"90.3"
"7500","2012-2013",25.7,1.3,6.4,62.3,4.1,0,0.2,"89.9"
"7510","2008-2009",78.1,0.6,0.3,20.1,0.9,0,0,"88.3"
"7510","2009-2010",78.6,0.2,0.5,18.9,1.8,0,0,"93.7"
"7510","2010-2011",76.8,0.5,0.3,21.2,1.3,0,0,"94"
"7510","2011-2012",75.6,0.3,0.5,21.5,2.2,0,0,"94.3"
"7510","2012-2013",74.4,0.1,0.3,22.3,2.7,0.1,0,"94.8"
"7530","2008-2009",97.7,0.2,0,2.1,0,0,0,"83.2"
"7530","2009-2010",93.8,3.8,0,2,0.4,0,0,"83.9"
"7530","2010-2011",95,2.6,0,1.5,0.9,0,0,"82.8"
"7530","2011-2012",94,2.6,0,1.7,1.7,0,0,"85.1"
"7530","2012-2013",93.8,2.5,0,1.3,2.2,0,0.2,"89.2"
"7730","2008-2009",32.6,1.6,0.1,65.4,0.3,0,0,"86.2"
"7730","2009-2010",32.3,1.6,0.3,65.6,0.3,0,0,"93.4"
"7730","2010-2011",30.8,1.1,0.4,67.3,0.3,0,0,"94.5"
"7730","2011-2012",29.5,0.9,0.5,68.8,0.3,0,0,"94.5"
"7730","2012-2013",30.7,1.8,0.2,66.8,0.5,0,0,"95.1"
"8010","2008-2009",46.3,29.9,5.3,17.8,0.7,0,0,"61.2"
"8010","2009-2010",40.9,33.5,5.6,18.7,1.2,0,0,"61.5"
"8010","2010-2011",39,33.9,5.3,19.7,2,0,0,"73.6"
"8010","2011-2012",38.5,33.4,5.1,21,2.1,0,0,"74.7"
"8010","2012-2013",37.2,33.9,5,21.1,2.6,0,0.2,"76.2"
"8020","2008-2009",36.1,27.3,20.5,14.6,1.5,0,0,"50.4"
"8020","2009-2010",35.4,26,20.8,15.8,2.1,0,0,"50.4"
"8020","2010-2011",35.1,23.7,22.1,16.8,2.3,0,0,"58.3"
"8020","2011-2012",34,21.8,22.8,17.9,3.5,0,0,"60.7"
"8020","2012-2013",33.1,20.9,22.4,19.3,4.1,0,0.1,"61.6"
"8030","2008-2009",34.2,41.8,11.9,11.8,0.3,0,0,"50.7"
"8030","2009-2010",33.9,40.5,12.6,12.9,0.1,0,0,"50.6"
"8030","2010-2011",29.9,42.6,15,12.1,0.4,0,0,"57.7"
"8030","2011-2012",28,41.7,16.5,12.9,0.8,0,0,"58.4"
"8030","2012-2013",27.1,44.7,14.8,11.6,1.5,0,0.2,"61.2"
"8040","2008-2009",30.6,47.9,7.4,13.2,0.8,0,0,
"8040","2009-2010",26.6,52.8,4.4,15.1,1.2,0,0,"50.9"
"8040","2010-2011",27.4,51.7,4.7,13.2,2.9,0,0,"51"
"8040","2011-2012",26,52.8,3.9,14.8,2.6,0,0,"50.6"
"8040","2012-2013",22.9,55.2,4.1,14,3.6,0,0.2,"51.9"
"8090","2008-2009",31.5,46.2,4,17.9,0.4,0,0,"57.2"
"8090","2009-2010",32.2,42.9,4.9,19.6,0.4,0,0,"57.5"
"8090","2010-2011",28.8,43.3,5.2,21.7,1,0,0,"58.6"
"8090","2011-2012",29,41.2,5.9,22.1,1.8,0,0,"60.6"
"8090","2012-2013",31.1,36.7,6.8,23.5,1.9,0,0,"72.9"
"8120","2008-2009",34.3,24.1,21.1,18.3,2.1,0,0,"57.1"
"8120","2009-2010",35.4,20.9,20.5,20.4,2.9,0,0,"57.2"
"8120","2010-2011",35.1,19.5,18,22.3,5.1,0,0,"61.8"
"8120","2011-2012",34.2,19.4,17.7,22.3,6.4,0,0,"73.7"
"8120","2012-2013",33.6,19.7,18.8,20.9,7,0,0.1,"74.7"
"8140","2008-2009",36.2,43.2,5.3,13.4,2,0,0,"73.3"
"8140","2009-2010",33.3,45.9,3.7,15.2,1.9,0,0,"62.1"
"8140","2010-2011",29,48.1,3.5,17,2.4,0,0,"74.9"
"8140","2011-2012",29.3,44.6,5.9,17.1,3.1,0,0,"75.6"
"8140","2012-2013",31.2,38.7,7.1,18.4,4.6,0,0,"84.0"
"8160","2008-2009",17.7,52.5,18.3,8.7,2.7,0,0,"50.1"
"8160","2009-2010",17,53.6,16.3,9.8,3.3,0,0,"49.7"
"8160","2010-2011",17.1,53,17.5,9.2,3.2,0,0,"50.9"
"8160","2011-2012",18.6,53.1,16.9,8.8,2.6,0,0,"57.4"
"8160","2012-2013",17.9,50.3,18.2,10.3,3.3,0.1,0,"51.2"
"8180","2008-2009",16.9,66.9,4.8,7.3,4.2,0,0,"47.5"
"8180","2009-2010",15.5,67.8,3.2,7.8,5.6,0,0,"47.8"
"8180","2010-2011",11.5,67.8,3.5,8.4,8.8,0,0,"50.3"
"8180","2011-2012",9.3,64.6,3.4,10.7,12.1,0,0,"57.9"
"8180","2012-2013",8.5,66.7,2.6,9.3,12.4,0,0.4,"59.3"
"8200","2008-2009",33.3,33,10.3,19.7,3.7,0,0,"75.1"
"8200","2009-2010",31.9,28.4,11.9,22.2,5.6,0,0,"74.8"
"8200","2010-2011",34,26.3,12.5,21,6.3,0,0,"76.1"
"8200","2011-2012",34.9,23.8,12.7,21.8,6.8,0,0,"84.3"
"8200","2012-2013",34.2,20.7,14.3,21.5,8.8,0.1,0.2,"89.0"
"8210","2008-2009",28.2,50.5,4,12.1,5.2,0,0,"72.5"
"8210","2009-2010",26.1,52.2,3.5,12.1,6.1,0,0,"74"
"8210","2010-2011",24.7,49.1,4.2,13.1,8.9,0,0,"76.4"
"8210","2011-2012",24.6,47.6,3.1,15.9,8.9,0,0,"82.9"
"8210","2012-2013",24.6,44.1,3.6,16.3,11,0,0.4,"76.3"
"8230","2008-2009",24.2,46.3,6.2,17.7,5.6,0,0,"57.6"
"8230","2009-2010",22.9,42.2,7,20.1,7.8,0,0,"57.1"
"8230","2010-2011",20.9,39.7,8.8,19.3,11.3,0,0,"73"
"8230","2011-2012",21.8,38.7,9.7,17.1,12.6,0,0,"74.7"
"8230","2012-2013",24.5,36.9,8.8,17.6,12.1,0,0,"62.1"
"8240","2008-2009",28.6,41.1,2.6,23,4.7,0,0,"83.4"
"8240","2009-2010",31.7,37,2.9,23,5.3,0,0,"76.3"
"8240","2010-2011",30.1,36.5,2.7,23.3,7.4,0,0,"84.1"
"8240","2011-2012",30.3,34.5,2.8,23,9.5,0,0,"85.1"
"8240","2012-2013",30.4,31,2.4,26.6,9.4,0,0.3,"88.7"
"8250","2008-2009",23.1,51.7,3.3,16.5,5.3,0,0,"74"
"8250","2009-2010",25.8,48.1,3.9,15.5,6.7,0,0,"75.4"
"8250","2010-2011",25.9,45.1,3.8,16.3,8.8,0,0,"76"
"8250","2011-2012",27.4,41.4,2.9,17.8,10.5,0,0,"83.8"
"8250","2012-2013",28.7,38.9,3.1,18.2,10.8,0,0.3,"88.8"
"8260","2008-2009",22,51.1,12.2,9.5,5.2,0,0,"51.7"
"8260","2009-2010",22.8,51.9,10.5,10.2,4.6,0,0,"50.9"
"8260","2010-2011",23.6,51.3,9.2,10.9,4.9,0,0,"57.8"
"8260","2011-2012",21.5,54.7,8.9,8.7,6.2,0,0,"57.6"
"8260","2012-2013",24,48.9,8.1,10.3,8.7,0,0,"60.2"
"8270","2008-2009",42.9,32,5.6,14.5,5,0,0,"84.1"
"8270","2009-2010",35.4,36.5,6.7,14.1,7.2,0,0,"82.7"
"8270","2010-2011",24,40.6,8.9,15.4,11.1,0,0,"74.7"
"8270","2011-2012",26.2,41.3,8.5,13,11.1,0,0,"73.7"
"8270","2012-2013",24.2,44.8,7.3,11.5,11.5,0,0.6,"74.1"
"8300","2008-2009",11.1,61.3,12.2,11.9,3.5,0,0,"57.1"
"8300","2009-2010",11.6,58.2,14.1,11.8,4.2,0,0,"58.3"
"8300","2010-2011",12.1,54.5,16.2,12.8,4.3,0,0,"60.3"
"8300","2011-2012",12.1,53.1,14.5,13.9,6.5,0,0,"62.3"
"8300","2012-2013",14.3,48.9,15.4,13.9,7.4,0,0.1,"61.4"
"8310","2008-2009",35.4,19.9,17.7,18.4,8.6,0,0,"59.3"
"8310","2009-2010",36.1,18.6,17.5,18.5,9.4,0,0,"59.3"
"8310","2010-2011",37.5,16.6,17.1,18.1,10.6,0,0,"61.8"
"8310","2011-2012",36.3,14.8,18.1,20,10.8,0,0,"73.7"
"8310","2012-2013",36,14.9,17.5,20,11.2,0,0.4,"74.9"
"8320","2008-2009",45.9,37.6,3.3,12,1.2,0,0,"58.6"
"8320","2009-2010",37.2,45.2,5.3,10.1,2.1,0,0,"59.7"
"8320","2010-2011",28.5,55.2,4.8,7.9,3.6,0,0,"61.2"
"8320","2011-2012",18.5,67.2,3.7,6.9,3.7,0,0,"61"
"8320","2012-2013",18.2,68.7,2.5,5.6,4.5,0,0.5,"60.4"
"8340","2008-2009",30,19,24.3,21.2,5.6,0,0,"59.9"
"8340","2009-2010",28.5,17.7,23.6,23.1,7.1,0,0,"60"
"8340","2010-2011",30.6,15.2,24.2,22.3,7.6,0,0,"73.4"
"8340","2011-2012",30.4,15.2,23.1,22.3,9,0,0,"75.2"
"8340","2012-2013",26.2,15.1,23,25.5,10.2,0,0.1,"74.9"
"8350","2008-2009",44.8,15.6,17.5,20.3,1.8,0,0,"61.5"
"8350","2009-2010",43.2,15.1,16.6,22.3,2.8,0,0,"73"
"8350","2010-2011",42,13.3,17.9,23,3.8,0,0,"76.4"
"8350","2011-2012",40.7,12.3,16.7,23.4,6.9,0,0,"84.3"
"8350","2012-2013",41.1,11.1,16,23.9,7.7,0,0.1,"84.0"
"8360","2008-2009",23.4,34.1,17.2,17.2,8.2,0,0,"58.3"
"8360","2009-2010",22.7,30.6,19.6,16.9,10.3,0,0,"59.7"
"8360","2010-2011",19.6,27.7,19.8,18.6,14.3,0,0,"61.7"
"8360","2011-2012",20,27.7,20.2,17.5,14.7,0,0,"73.9"
"8360","2012-2013",20.7,26.4,22.2,17,13.5,0,0.2,"76.4"
"8370","2008-2009",12.8,65.1,13.5,8.7,0,0,0,"48.6"
"8370","2009-2010",13.4,66.3,8.6,8.8,2.9,0,0,"46.2"
"8370","2010-2011",13.5,64.1,9.5,7.2,5.6,0,0,"50.1"
"8370","2011-2012",13.2,61.5,10,8,7.4,0,0,"51.7"
"8370","2012-2013",12.2,60,10.4,8.8,7.8,0,0.8,"51.1"
"8380","2008-2009",14.7,54,13.4,12.4,5.5,0,0,"50.9"
"8380","2009-2010",14.4,51.1,12.9,13.9,7.6,0,0,"50.9"
"8380","2010-2011",14.2,47.5,13.4,14.1,10.9,0,0,"58.5"
"8380","2011-2012",16,43.8,12.9,14.8,12.5,0,0,"61.2"
"8380","2012-2013",16.8,41.3,13.2,15,13.5,0.1,0.1,"58.9"
"8390","2008-2009",21.6,59.3,6,10.7,2.4,0,0,"50.9"
"8390","2009-2010",18.4,63.2,5.4,9.3,3.7,0,0,"50.9"
"8390","2010-2011",18.3,63.9,3.8,9.1,5,0,0,"57.1"
"8390","2011-2012",17.3,64.6,3.8,9.1,5.3,0,0,"59.5"
"8390","2012-2013",15.5,61.7,4.2,11.6,6.7,0,0.3,"60.2"
"8400","2008-2009",12.5,52,21.7,7.4,6.5,0,0,"48.4"
"8400","2009-2010",12.4,49.3,22.8,8.4,7.1,0,0,"47.6"
"8400","2010-2011",12.8,49.1,22.6,8.1,7.4,0,0,"49.3"
"8400","2011-2012",13.9,47.7,21.9,7.8,8.6,0,0,"57.1"
"8400","2012-2013",14.8,44,23,8.6,9.3,0,0.3,"50.8"
"8410","2008-2009",33,35.7,14.1,11.2,5.9,0,0,"50.3"
"8410","2009-2010",32.7,34.3,15.3,9.7,8,0,0,"51.5"
"8410","2010-2011",31.7,32.3,16.5,11,8.5,0,0,"59.3"
"8410","2011-2012",34.5,30.4,16.7,10,8.4,0,0,"59.9"
"8410","2012-2013",36,28.6,15,11,9.1,0,0.4,"60.7"
"8420","2008-2009",12.3,64.9,7,13,2.9,0,0,"47.5"
"8420","2009-2010",12.5,65.5,6.3,11.5,4.2,0,0,"47.2"
"8420","2010-2011",12.6,65.2,6.4,11,4.8,0,0,"51.2"
"8420","2011-2012",13.1,64.6,5.7,9.7,6.8,0,0,"58.9"
"8420","2012-2013",14,61.9,5.7,10.4,7.8,0,0.2,"59.4"
"8430","2008-2009",8.9,57.1,27.6,5.2,1.2,0,0,"43.2"
"8430","2009-2010",9.5,55.8,27.4,5.4,1.9,0,0,"43.1"
"8430","2010-2011",9.8,56.3,25.8,5.9,2.3,0,0,"44.4"
"8430","2011-2012",9.9,58.5,24,5.1,2.5,0,0,"45.4"
